id,occured_at,city,insee_com,lat,long,lum,atm,col
202400027697,2024-05-21 10:00:00,Rennes,35238,48.11183568, -1.64635867,1,8,3
202400027707,2024-01-22 00:05:00,Lyon 69,69389,45.77047000,4.79185000,3,1,2
202400027730,2024-05-21 14:07:00,Marseille 13,13203,43.31998000,5.37435000,1,1,1
202400027733,2024-05-21 12:00:00,Marseille 13,13208,43.26420309,5.39599938,1,1,3
202400027736,2024-05-20 19:30:00,Marseille 13,13207,43.29221000,5.36381000,1,1,3
202400027762,2024-01-22 18:50:00,Lyon 69,69388,45.73111000,4.86600000,2,1,3
202400027763,2024-05-21 10:50:00,Paris 75,75116,48.84053000,2.25409900,1,1,2
202400027770,2024-05-21 07:15:00,Paris 75,75119,48.90060600,2.37393300,1,1,4
202400027775,2024-05-21 05:40:00,Paris 75,75118,48.90098400,2.34803800,2,1,2
202400027778,2024-05-21 16:30:00,Paris 75,75112,48.84660500,2.37667800,1,2,6
202400027782,2024-05-21 13:10:00,Paris 75,75119,48.89128000,2.39580000,5,1,6
202400027785,2024-05-21 12:55:00,Paris 75,75119,48.88938900,2.37500300,1,1,6
202400027787,2024-05-21 10:40:00,Paris 75,75117,48.87995300,2.28262600,1,8,2
202400027791,2024-05-21 11:55:00,Paris 75,75116,48.86469741,2.29418403,1,1,1
202400027795,2024-05-21 15:35:00,Paris 75,75115,48.83849500,2.27956300,1,1,6
202400027798,2024-05-20 14:30:00,Paris 75,75114,48.82547400,2.30219100,1,1,3
202400027803,2024-05-21 17:00:00,Paris 75,75113,48.81928500,2.35322600,1,1,3
202400027808,2024-05-21 09:10:00,Paris 75,75112,48.84358200,2.37396300,1,1,6
202400027816,2024-05-21 12:00:00,Paris 75,75111,48.85854500,2.36789600,1,1,3
202400027818,2024-05-21 09:15:00,Paris 75,75110,48.87773000,2.35159000,1,1,2
202400027823,2024-05-21 20:05:00,Paris 75,75109,48.87153800,2.33718600,1,1,6
202400027826,2024-05-21 15:42:00,Paris 75,75108,48.86615600,2.31906400,1,1,3
202400027829,2024-05-21 00:25:00,Paris 75,75108,48.87400400,2.29728300,5,3,2
202400027834,2024-05-21 08:30:00,Paris 75,75107,48.85860700,2.33220900,1,1,4
202400027839,2024-05-21 00:03:00,Paris 75,75102,48.87170000,2.34161100,5,3,3
202400027844,2024-07-26 12:05:00,Toulouse,31555,43.65139991,1.43262120,1,1,7
202400027889,2024-07-27 00:20:00,Marseille 13,13208,43.23300000,5.35840000,5,1,2
202400027894,2024-07-26 22:00:00,Marseille 13,13206,43.29043000,5.37578000,5,1,3
202400027898,2024-07-23 09:00:00,Marseille 13,13208,43.25000845,5.38938972,1,1,1
202400027915,2024-09-02 18:35:00,Lille,59350,50.63041900,3.03510500,1,1,6
202400027949,2024-01-22 14:20:00,Rennes,35238,48.10183000, -1.63328000,1,1,6
202400027953,2024-07-25 17:00:00,Paris 75,75112,48.84583100,2.41444500,1,1,4
202400027958,2024-07-26 00:40:00,Paris 75,75115,48.82579300,2.29959300,5,1,3
202400027961,2024-07-25 23:00:00,Paris 75,75120,48.86169800,2.41391200,5,1,6
202400027964,2024-07-25 17:05:00,Paris 75,75116,48.83500600,2.26134700,1,1,2
202400027965,2024-01-22 09:00:00,Toulouse,31555,43.56542000,1.49381000,1,1,4
202400027973,2024-07-26 19:40:00,Paris 75,75117,48.88329500,2.30194400,2,2,3
202400027977,2024-07-26 06:24:00,Paris 75,75119,48.89538500,2.39480200,2,2,6
202400027981,2024-07-26 00:50:00,Paris 75,75117,48.89560900,2.30848600,5,3,2
202400027986,2024-07-25 14:15:00,Paris 75,75120,48.85634400,2.41392300,1,1,4
202400027987,2024-01-12 17:48:00,Marseille 13,13210,43.27643000,5.43725000,1,1,1
202400027991,2024-07-24 19:15:00,Paris 75,75113,48.83449600,2.36214700,2,1,6
202400027992,2024-01-22 18:00:00,Marseille 13,13210,43.27620000,5.42250000,2,1,1
202400027994,2024-01-22 18:15:00,Marseille 13,13210,43.26780000,5.42050000,5,1,2
202400027995,2024-09-02 15:41:00,Marseille 13,13214,43.32553000,5.38071000,1,1,3
202400027996,2024-07-26 13:30:00,Paris 75,75120,48.86060800,2.40948400,1,1,3
202400027999,2024-09-02 10:45:00,Marseille 13,13204,43.29993104,5.40028589,1,1,3
202400028001,2024-07-26 11:25:00,Paris 75,75110,48.88379300,2.36858900,1,1,6
202400028002,2024-01-22 17:15:00,Marseille 13,13215,43.37533837,5.35791616,1,1,5
202400028006,2024-01-21 09:55:00,Marseille 13,13202,43.32700000,5.35694000,1,1,6
202400028007,2024-07-25 22:50:00,Paris 75,75117,48.89212100,2.31752700,5,1,2
202400028012,2024-07-26 10:30:00,Paris 75,75115,48.84225124,2.32105297,1,2,3
202400028016,2024-07-26 19:25:00,Paris 75,75114,48.82272000,2.31510400,1,2,3
202400028017,2024-09-02 12:50:00,Paris 75,75116,48.86652400,2.26879200,1,1,2
202400028021,2024-07-26 18:00:00,Paris 75,75114,48.82575300,2.31449500,1,1,6
202400028022,2024-09-02 17:00:00,Paris 75,75106,48.84382500,2.32914800,1,1,6
202400028025,2024-09-01 16:30:00,Paris 75,75105,48.84997000,2.34240400,1,1,6
202400028027,2024-07-26 15:30:00,Paris 75,75110,48.87977300,2.35866400,1,1,6
202400028031,2024-09-02 10:15:00,Paris 75,75119,48.87816757,2.40938276,1,1,2
202400028036,2024-09-02 09:10:00,Paris 75,75118,48.89788000,2.34441600,1,1,6
202400028041,2024-09-01 05:00:00,Paris 75,75116,48.85316444,2.22639978,5,1,6
202400028046,2024-09-02 13:30:00,Paris 75,75115,48.83293200,2.28724100,1,1,3
202400028050,2024-01-21 12:36:00,Paris 75,75105,48.83803500,2.35103600,1,1,6
202400028051,2024-09-02 00:10:00,Paris 75,75112,48.83284300,2.38315400,5,1,2
202400028054,2024-01-22 15:30:00,Paris 75,75116,48.86081550,2.29126266,1,1,2
202400028057,2024-09-02 13:59:00,Paris 75,75110,48.88267300,2.36985400,1,1,3
202400028058,2024-01-22 17:40:00,Paris 75,75115,48.84425000,2.30820000,5,1,7
202400028063,2024-01-22 15:45:00,Paris 75,75115,48.84443200,2.31770100,1,1,3
202400028067,2024-01-22 12:25:00,Paris 75,75112,48.85064000,2.37881900,1,8,6
202400028072,2024-05-21 09:35:00,Marseille 13,13211,43.29192000,5.42596000,1,1,2
202400028136,2024-05-20 01:40:00,Lyon 69,69386,45.77477000,4.84290000,5,2,2
202400028140,2024-05-20 14:40:00,Lyon 69,69382,45.76264000,4.83802000,1,1,6
202400028178,2024-05-20 17:10:00,Rennes,35238,48.11283497, -1.71879441,1,1,6
202400028190,2024-05-20 12:00:00,Marseille 13,13210,43.27900000,5.41500000,1,1,3
202400028207,2024-05-17 15:50:00,Paris 75,75117,48.90064500,2.32473000,1,1,2
202400028209,2024-05-20 20:40:00,Paris 75,75114,48.82190600,2.32551600,1,8,6
202400028212,2024-05-20 14:00:00,Paris 75,75108,48.87489900,2.31437600,1,8,7
202400028277,2024-09-01 22:47:00,Marseille 13,13210,43.28433000,5.40409000,3,1,2
202400028300,2024-07-25 20:50:00,Lyon 69,69386,45.77083000,4.84566000,1,1,3
202400028303,2024-07-25 16:45:00,Lyon 69,69388,45.73119000,4.86618000,1,1,3
202400028309,2024-07-25 20:35:00,Lyon 69,69389,45.76796000,4.80107000,1,1,3
202400028311,2024-07-25 11:10:00,Lyon 69,69385,45.75180000,4.80889000,1,1,1
202400028316,2024-09-01 18:15:00,Lyon 69,69385,45.76408000,4.79089000,1,1,3
202400028414,2024-07-25 07:00:00,Rennes,35238,48.10581000, -1.67764000,1,1,6
202400028432,2024-07-25 11:05:00,Toulouse,31555,43.56538419,1.41049421,1,1,3
202400028435,2024-07-24 16:25:00,Toulouse,31555,43.58404620,1.46167785,1,7,2
202400028484,2024-09-30 15:20:00,Lyon 69,69388,45.73231240,4.88581046,1,1,3
202400028485,2024-10-06 04:00:00,Lyon 69,69387,45.74886000,4.85177000,5,1,6
202400028512,2024-10-06 12:10:00,Rennes,35238,48.10897000, -1.71033000,1,1,3
202400028513,2024-10-06 11:15:00,Rennes,35238,48.10317000, -1.69413000,1,2,2
202400028519,2024-10-05 15:20:00,Marseille 13,13212,43.31788400,5.44554626,1,1,3
202400028522,2024-10-06 19:30:00,Paris 75,75113,48.81636800,2.34441000,5,1,3
202400028523,2024-10-06 11:35:00,Paris 75,75120,48.85619300,2.40493700,1,2,6
202400028524,2024-10-06 19:45:00,Paris 75,75119,48.89379900,2.37331200,5,2,3
202400028525,2024-10-06 12:47:00,Paris 75,75119,48.87898700,2.37129200,1,2,6
202400028526,2024-10-06 11:00:00,Paris 75,75118,48.88341900,2.33430900,1,2,6
202400028527,2024-10-06 09:45:00,Paris 75,75118,48.89788200,2.33736200,1,2,6
202400028528,2024-10-05 20:31:00,Paris 75,75118,48.88450100,2.34947700,5,1,3
202400028529,2024-10-06 20:30:00,Paris 75,75116,48.85242900,2.26813600,5,2,6
202400028530,2024-10-06 11:00:00,Paris 75,75116,48.84966800,2.26861900,1,2,6
202400028531,2024-10-05 16:45:00,Paris 75,75116,48.84747400,2.27362900,1,1,3
202400028532,2024-10-05 17:45:00,Paris 75,75112,48.83161900,2.42059400,1,1,6
202400028533,2024-10-06 21:45:00,Paris 75,75111,48.85908900,2.38901700,5,2,3
202400028534,2024-10-06 01:15:00,Paris 75,75109,48.87402100,2.34650800,5,1,6
202400028535,2024-10-06 01:15:00,Paris 75,75109,48.87402900,2.34534400,5,1,6
202400028536,2024-10-06 16:10:00,Paris 75,75115,48.84365600,2.29299600,1,2,6
202400028537,2024-10-05 21:20:00,Paris 75,75102,48.86700600,2.33588700,5,1,6
202400028651,2024-06-24 11:55:00,Rennes,35238,48.10857503, -1.69296205,1,1,3
202400028665,2024-06-23 23:00:00,Paris 75,75112,48.83319100,2.40694600,5,1,2
202400028666,2024-06-22 23:45:00,Paris 75,75119,48.89136200,2.37788900,5,1,6
202400028667,2024-06-24 10:50:00,Paris 75,75106,48.85199000,2.33971700,1,1,3
202400028668,2024-06-23 20:20:00,Paris 75,75118,48.89118100,2.35164800,1,1,3
202400028669,2024-06-23 19:30:00,Paris 75,75117,48.88520685,2.30723959,1,1,3
202400028670,2024-06-24 14:45:00,Paris 75,75116,48.83677300,2.25365500,1,1,3
202400028671,2024-06-24 08:00:00,Paris 75,75116,48.84809700,2.25772400,1,1,3
202400028672,2024-06-24 13:30:00,Paris 75,75115,48.84917900,2.28119020,1,1,6
202400028673,2024-06-24 07:30:00,Paris 75,75115,48.84442700,2.28364600,1,1,6
202400028674,2024-06-23 21:00:00,Paris 75,75114,48.83117800,2.32984700,1,1,2
202400028675,2024-06-24 18:00:00,Paris 75,75109,48.87725800,2.34269100,1,1,6
202400028676,2024-06-24 20:00:00,Paris 75,75108,48.86864500,2.29903300,1,1,3
202400028690,2024-11-12 05:55:00,Rennes,35238,48.11882500, -1.71928100,3,1,6
202400028692,2024-11-12 16:50:00,Rennes,35238,48.12538000, -1.68545000,1,1,3
202400028699,2024-11-12 07:50:00,Rennes,35238,48.08660000, -1.68820000,1,1,3
202400028729,2024-11-12 19:35:00,Marseille 13,13213,43.32086000,5.45820000,5,1,2
202400028731,2024-11-12 16:00:00,Marseille 13,13208,43.27582228,5.38944298,1,2,3
202400028743,2024-11-11 18:10:00,Paris 75,75118,48.90113400,2.34801100,5,1,4
202400028745,2024-11-11 20:05:00,Paris 75,75113,48.83065700,2.38174400,5,1,7
202400028747,2024-11-10 23:50:00,Paris 75,75117,48.89515800,2.30641000,5,1,7
202400028749,2024-11-12 22:10:00,Paris 75,75119,48.89978233,2.38798946,5,1,3
202400028751,2024-11-12 16:25:00,Paris 75,75119,48.87520900,2.38234000,2,1,2
202400028753,2024-11-11 18:50:00,Paris 75,75119,48.88949400,2.37551400,5,1,3
202400028754,2024-11-12 12:10:00,Paris 75,75117,48.88173200,2.31458900,1,1,7
202400028757,2024-11-12 13:30:00,Paris 75,75114,48.82026300,2.32571700,1,1,3
202400028759,2024-11-12 15:29:00,Paris 75,75113,48.83216800,2.37965400,1,8,6
202400028761,2024-11-12 10:30:00,Paris 75,75113,48.83518300,2.36839000,1,8,3
202400028763,2024-11-12 18:50:00,Paris 75,75109,48.87589800,2.32947600,5,1,6
202400028765,2024-11-12 18:36:00,Paris 75,75109,48.87147900,2.34306100,5,1,3
202400028767,2024-11-12 18:25:00,Paris 75,75107,48.85827700,2.33325300,5,1,7
202400028770,2024-11-12 08:20:00,Paris 75,75103,48.86623100,2.35254300,1,8,3
202400028871,2024-06-23 21:30:00,Lyon 69,69387,45.74873000,4.84941000,5,1,3
202400028896,2024-11-12 15:40:00,Marseille 13,13212,43.28588571,5.42578723,1,2,7
202400028921,2024-11-11 17:55:00,Lyon 69,69383,45.74111189,4.88583999,2,1,1
202400028923,2024-11-11 14:15:00,Lyon 69,69383,45.76291000,4.86179000,1,1,1
202400028925,2024-11-11 14:30:00,Lyon 69,69388,45.74235000,4.85821000,1,1,3
202400028927,2024-11-11 04:00:00,Lyon 69,69385,45.76329000,4.82583000,5,1,3
202400028932,2024-06-23 15:20:00,Toulouse,31555,43.57999383,1.41211733,1,1,1
202400028944,2024-06-23 15:15:00,Marseille 13,13209,43.24030000,5.45349000,1,1,1
202400028946,2024-06-23 14:20:00,Marseille 13,13210,43.27710303,5.39849935,1,1,3
202400028948,2024-06-23 11:30:00,Marseille 13,13205,43.29303000,5.40180000,1,1,2
202400028961,2024-11-11 20:30:00,Marseille 13,13203,43.30409000,5.37371000,5,1,3
202400028962,2024-11-11 19:45:00,Marseille 13,13207,43.27494000,5.36106000,5,1,3
202400028963,2024-11-11 02:30:00,Marseille 13,13214,43.34004000,5.39928000,5,1,3
202400028964,2024-11-11 03:41:00,Paris 75,75108,48.86837800,2.32327200,4,1,2
202400028965,2024-11-11 12:50:00,Paris 75,75106,48.84791200,2.32776100,1,1,3
202400028966,2024-11-11 12:12:00,Paris 75,75119,48.88298800,2.38557200,1,1,6
202400028967,2024-11-11 06:46:00,Paris 75,75119,48.88517300,2.37935500,5,1,2
202400028968,2024-11-11 10:20:00,Paris 75,75108,48.86452900,2.30129900,1,1,3
202400028969,2024-11-11 19:48:00,Paris 75,75115,48.84652200,2.28540200,5,1,3
202400028970,2024-11-10 20:40:00,Paris 75,75115,48.85056700,2.30098000,3,1,6
202400028971,2024-11-11 17:15:00,Paris 75,75110,48.87312000,2.37005000,5,1,3
202400028972,2024-11-11 19:43:00,Paris 75,75107,48.85448300,2.30960300,5,1,3
202400029087,2024-12-16 18:45:00,Lyon 69,69387,45.75115000,4.84526000,5,1,3
202400029163,2024-03-04 20:00:00,Marseille 13,13211,43.29207811,5.45266634,3,1,2
202400029168,2024-03-04 10:27:00,Marseille 13,13213,43.32632788,5.42112018,1,1,2
202400029214,2024-03-01 05:30:00,Lyon 69,69387,45.74918000,4.83842000,2,1,3
202400029216,2024-03-04 10:15:00,Lyon 69,69383,45.75998000,4.84108000,1,1,3
202400029218,2024-12-16 13:15:00,Marseille 13,13213,43.32000000,5.44000000,1,1,3
202400029220,2024-12-16 08:35:00,Marseille 13,13215,43.34907000,5.35898000,1,1,1
202400029233,2024-12-16 10:00:00,Paris 75,75114,48.81721200,2.33498200,1,8,2
202400029236,2024-12-17 09:45:00,Paris 75,75118,48.89605300,2.34604200,1,1,3
202400029238,2024-12-17 20:45:00,Paris 75,75117,48.89124300,2.31930100,5,1,3
202400029240,2024-12-17 18:20:00,Paris 75,75117,48.89110900,2.31799000,5,1,6
202400029243,2024-12-16 16:22:00,Paris 75,75116,48.87492400,2.27113500,1,1,1
202400029245,2024-12-17 16:53:00,Paris 75,75115,48.84124000,2.29014400,5,1,6
202400029247,2024-12-17 13:30:00,Paris 75,75115,48.83552400,2.30995200,1,2,6
202400029249,2024-12-16 17:05:00,Paris 75,75115,48.83865900,2.26973800,1,1,7
202400029251,2024-12-17 20:05:00,Paris 75,75113,48.83077300,2.34411300,5,1,3
202400029253,2024-12-17 19:15:00,Paris 75,75113,48.83640300,2.35949400,5,1,2
202400029255,2024-12-17 12:50:00,Paris 75,75112,48.84360000,2.36990000,1,1,3
202400029257,2024-12-17 10:35:00,Paris 75,75110,48.87829100,2.36195200,1,8,6
202400029258,2024-12-17 18:20:00,Paris 75,75107,48.86207000,2.29940000,5,1,1
202400029311,2024-03-04 08:00:00,Toulouse,31555,43.60757002,1.37306839,1,1,2
202400029327,2024-04-11 11:40:00,Lyon 69,69389,45.77512973,4.79445668,1,1,6
202400029329,2024-03-04 21:47:00,Marseille 13,13215,43.34333000,5.35351000,5,1,2
202400029332,2024-02-24 17:30:00,Marseille 13,13203,43.31354000,5.37693000,1,1,3
202400029335,2024-04-11 09:00:00,Lyon 69,69385,45.75339000,4.80470000,1,1,3
202400029346,2024-03-03 21:00:00,Paris 75,75119,48.87887900,2.40790600,4,1,3
202400029347,2024-03-03 07:30:00,Paris 75,75120,48.86289851,2.41406858,2,1,7
202400029349,2024-03-02 23:00:00,Paris 75,75119,48.90035500,2.38210300,5,2,4
202400029351,2024-03-04 07:55:00,Paris 75,75105,48.84651200,2.35163600,1,1,3
202400029353,2024-03-04 18:00:00,Paris 75,75120,48.86316200,2.38858700,1,1,6
202400029355,2024-03-04 08:30:00,Paris 75,75119,48.87784000,2.40341500,1,7,6
202400029356,2024-03-04 19:55:00,Paris 75,75115,48.85630000,2.29004400,5,1,2
202400029358,2024-03-04 17:45:00,Paris 75,75115,48.82584400,2.30022000,1,1,3
202400029361,2024-03-04 13:50:00,Paris 75,75113,48.83890000,2.36093200,1,1,3
202400029363,2024-03-03 23:00:00,Paris 75,75112,48.84730800,2.37532900,5,1,3
202400029365,2024-03-04 15:00:00,Paris 75,75103,48.86546700,2.35608900,1,1,3
202400029367,2024-03-04 11:40:00,Paris 75,75103,48.85697300,2.36823500,1,1,6
202400029441,2024-01-22 18:10:00,Paris 75,75101,48.85806000,2.34203000,5,1,3
202400029443,2024-01-21 17:25:00,Paris 75,75104,48.85522400,2.36115300,5,1,7
202400029486,2024-04-11 00:45:00,Marseille 13,13208,43.25452927,5.37594896,5,1,2
202400029487,2024-04-10 08:15:00,Marseille 13,13213,43.32517303,5.43387984,1,7,1
202400029501,2024-04-10 17:10:00,Paris 75,75114,48.82067800,2.32314500,1,1,2
202400029504,2024-04-09 19:50:00,Paris 75,75117,48.88858800,2.29359700,2,1,4
202400029506,2024-04-11 00:20:00,Paris 75,75119,48.87725600,2.40681800,5,1,3
202400029509,2024-04-10 18:30:00,Paris 75,75120,48.85211100,2.41569400,1,1,6
202400029510,2024-04-10 15:20:00,Paris 75,75120,48.87451000,2.39791600,1,1,6
202400029512,2024-04-11 14:10:00,Paris 75,75119,48.87605500,2.38131900,1,8,6
202400029514,2024-04-11 11:20:00,Paris 75,75119,48.87870400,2.40160200,1,1,3
202400029516,2024-04-10 13:10:00,Paris 75,75116,48.83498600,2.25888000,1,1,3
202400029518,2024-04-11 09:40:00,Paris 75,75115,48.83096200,2.29643600,1,1,6
202400029520,2024-04-11 23:10:00,Paris 75,75113,48.82442800,2.37640900,5,1,3
202400029522,2024-04-10 23:25:00,Paris 75,75113,48.82512200,2.37971800,5,1,6
202400029524,2024-04-11 14:15:00,Paris 75,75112,48.83732300,2.39124000,1,1,1
202400029526,2024-04-11 00:01:00,Paris 75,75111,48.86012400,2.37265000,5,1,2
202400029529,2024-04-11 10:40:00,Paris 75,75110,48.88383500,2.36859100,1,1,6
202400029533,2024-04-11 13:17:00,Paris 75,75107,48.86286900,2.31520100,1,1,3
202400029536,2024-04-11 02:18:00,Paris 75,75107,48.85944000,2.29407000,5,1,6
202400029540,2024-04-10 23:48:00,Paris 75,75107,48.85726400,2.30993400,5,1,3
202400029542,2024-04-09 21:35:00,Paris 75,75107,48.85441400,2.30525400,5,1,3
202400029543,2024-04-10 14:51:00,Paris 75,75102,48.87026000,2.33240000,1,1,3
202400029549,2024-01-17 19:30:00,Marseille 13,13210,43.28522000,5.42149000,3,1,3
202400029584,2024-05-19 19:50:00,Lyon 69,69381,45.76960000,4.82835000,1,1,1
202400029599,2024-04-10 13:25:00,Paris 75,75116,48.85179205,2.23121130,1,1,3
202400029632,2024-01-20 14:30:00,Marseille 13,13209,43.25091907,5.39818345,1,1,3
202400029638,2024-01-21 17:30:00,Paris 75,75118,48.90101300,2.34940700,5,1,2
202400029642,2024-01-21 05:30:00,Paris 75,75115,48.83491400,2.26539700,5,2,2
202400029646,2024-01-20 17:25:00,Paris 75,75112,48.83017100,2.40218800,5,1,2
202400029651,2024-01-19 17:05:00,Paris 75,75112,48.83134400,2.40407800,1,4,3
202400029658,2024-01-19 16:10:00,Paris 75,75117,48.89780219,2.31314152,1,1,3
202400029661,2024-01-21 16:15:00,Paris 75,75117,48.88260100,2.28275500,1,1,7
202400029665,2024-01-20 00:30:00,Paris 75,75117,48.87791100,2.29438500,5,1,7
202400029668,2024-01-21 15:25:00,Paris 75,75115,48.84724500,2.27919200,1,1,1
202400029669,2024-09-01 12:30:00,Toulouse,31555,43.60104000,1.42863000,1,1,3
202400029672,2024-01-21 15:20:00,Paris 75,75112,48.85002300,2.37481400,1,1,3
202400029673,2024-05-19 14:50:00,Lille,59350,50.62307000,3.05643000,1,1,1
202400029674,2024-01-21 15:45:00,Paris 75,75110,48.87667000,2.36089300,1,1,6
202400029680,2024-01-21 07:14:00,Paris 75,75110,48.87326400,2.35876700,5,1,3
202400029681,2024-01-21 18:50:00,Paris 75,75116,48.86098300,2.26793000,5,1,6
202400029684,2024-01-21 06:35:00,Paris 75,75101,48.86311700,2.32336000,5,1,6
202400029686,2024-01-20 00:25:00,Paris 75,75104,48.85382000,2.36820000,5,1,1
202400029687,2024-05-19 14:50:00,Toulouse,31555,43.58127700,1.43845900,1,2,2
202400029698,2024-09-01 06:15:00,Marseille 13,13206,43.29091016,5.37970864,4,1,2
202400029701,2024-09-01 15:30:00,Marseille 13,13209,43.23982000,5.45652000,1,1,1
202400029705,2024-05-19 22:50:00,Marseille 13,13214,43.32240000,5.39220000,5,1,3
202400029708,2024-05-19 07:00:00,Marseille 13,13211,43.28987533,5.48696437,1,1,3
202400029724,2024-09-01 17:30:00,Paris 75,75116,48.87059700,2.27235200,1,1,2
202400029728,2024-05-19 20:10:00,Paris 75,75114,48.82256100,2.31416900,1,1,3
202400029729,2024-09-01 06:30:00,Paris 75,75117,48.87927300,2.28152900,5,1,6
202400029731,2024-05-19 03:15:00,Paris 75,75119,48.90018800,2.37926900,4,1,2
202400029734,2024-05-18 18:50:00,Paris 75,75113,48.81735600,2.35456600,1,2,3
202400029739,2024-08-30 14:35:00,Paris 75,75118,48.90067334,2.36660421,1,2,4
202400029740,2024-05-19 16:03:00,Paris 75,75110,48.88427400,2.36150400,1,1,3
202400029743,2024-05-18 12:20:00,Paris 75,75115,48.84302000,2.31279000,1,1,3
202400029744,2024-09-01 15:10:00,Paris 75,75118,48.89024942,2.35991746,1,1,6
202400029747,2024-05-19 00:30:00,Paris 75,75117,48.89414100,2.32092700,5,1,6
202400029751,2024-09-01 15:55:00,Paris 75,75117,48.88741100,2.31980300,1,1,2
202400029752,2024-05-18 17:40:00,Paris 75,75116,48.86670100,2.27169500,1,1,6
202400029755,2024-05-18 22:30:00,Paris 75,75116,48.85338200,2.22637500,5,1,6
202400029756,2024-09-01 16:05:00,Paris 75,75114,48.82636100,2.31108600,1,1,3
202400029757,2024-04-11 18:10:00,Marseille 13,13213,43.32999602,5.39574649,1,1,2
202400029758,2024-05-19 16:15:00,Paris 75,75115,48.85279600,2.29831400,1,1,6
202400029760,2024-04-10 19:20:00,Marseille 13,13212,43.30115228,5.42525078,1,1,2
202400029762,2024-08-31 16:30:00,Paris 75,75114,48.82555100,2.32609200,1,1,3
202400029763,2024-05-19 05:47:00,Paris 75,75113,48.82955300,2.36381900,3,1,6
202400029764,2024-04-11 08:40:00,Marseille 13,13211,43.29470359,5.46192848,1,1,2
202400029766,2024-05-19 14:45:00,Paris 75,75110,48.86933700,2.35425700,1,1,3
202400029768,2024-04-10 16:15:00,Marseille 13,13215,43.33271000,5.35408000,1,1,4
202400029769,2024-09-01 03:00:00,Paris 75,75112,48.84548000,2.36666000,5,1,3
202400029772,2024-05-19 01:37:00,Paris 75,75102,48.86893600,2.35399000,5,1,3
202400029773,2024-08-31 23:00:00,Paris 75,75112,48.84132800,2.37291400,5,2,6
202400029774,2024-05-18 22:05:00,Paris 75,75104,48.85604000,2.34641000,5,1,3
202400029780,2024-09-01 15:25:00,Paris 75,75111,48.85128423,2.39822477,1,1,3
202400029787,2024-08-31 23:55:00,Paris 75,75108,48.87503100,2.30919700,5,8,3
202400029796,2024-09-01 00:25:00,Paris 75,75102,48.86869400,2.33314600,5,1,3
202400029853,2024-07-25 21:30:00,Marseille 13,13214,43.33770750,5.39447344,2,1,2
202400029857,2024-07-25 18:10:00,Marseille 13,13209,43.23991838,5.45164776,1,1,1
202400029861,2024-07-25 06:30:00,Marseille 13,13203,43.30690000,5.38616000,1,1,1
202400029865,2024-07-25 02:50:00,Marseille 13,13203,43.32079000,5.37446000,4,1,7
202400029888,2024-01-20 18:30:00,Marseille 13,13215,43.37071343,5.36115630,3,1,2
202400029919,2024-07-25 18:30:00,Paris 75,75120,48.86784500,2.41324100,1,1,2
202400029924,2024-07-25 11:40:00,Paris 75,75112,48.82688216,2.38970339,1,1,3
202400029927,2024-07-25 08:30:00,Paris 75,75119,48.90042900,2.38346600,1,1,3
202400029932,2024-07-24 18:25:00,Paris 75,75119,48.88343000,2.39973900,1,1,3
202400029937,2024-07-24 08:15:00,Paris 75,75112,48.83447300,2.41069600,1,1,5
202400029939,2024-01-21 14:15:00,Paris 75,75112,48.82514600,2.46377200,1,1,4
202400029941,2024-07-25 19:20:00,Paris 75,75119,48.89884600,2.37813600,1,1,3
202400029945,2024-07-24 10:05:00,Paris 75,75113,48.82678800,2.35721100,1,1,2
202400029949,2024-07-25 09:40:00,Paris 75,75110,48.88133500,2.36475000,1,1,6
202400029953,2024-07-24 10:12:00,Paris 75,75107,48.86239900,2.31040300,1,1,3
202400029955,2024-01-19 17:00:00,Lyon 69,69382,45.76377000,4.83586000,2,1,6
202400030070,2024-05-19 17:10:00,Marseille 13,13215,43.36600000,5.36100000,1,1,2
202400030088,2024-05-18 20:40:00,Lyon 69,69384,45.77718000,4.83225000,1,1,3
202400030126,2024-08-31 12:50:00,Marseille 13,13215,43.34980000,5.36900000,1,1,2
202400030129,2024-08-30 12:40:00,Marseille 13,13215,43.35818840,5.36269145,1,1,2
202400030132,2024-09-01 04:33:00,Lyon 69,69382,45.74818469,4.82973953,5,1,2
202400030143,2024-05-18 16:30:00,Lille,59350,50.63976000,3.08661000,1,1,3
202400030148,2024-07-25 10:52:00,Marseille 13,13211,43.29081591,5.42447805,1,1,2
202400030150,2024-07-24 19:05:00,Marseille 13,13212,43.29462675,5.42447805,1,1,2
202400030152,2024-07-24 17:45:00,Marseille 13,13212,43.29166481,5.42433883,1,1,7
202400030180,2024-05-18 21:17:00,Toulouse,31555,43.62727000,1.43724000,2,1,3
202400030183,2024-05-18 01:00:00,Toulouse,31555,43.60450012,1.39953375,5,2,7
202400030187,2024-05-18 00:50:00,Toulouse,31555,43.56449232,1.48575068,3,2,4
202400030198,2024-07-24 06:50:00,Lyon 69,69386,45.77379000,4.84810000,1,1,3
202400030201,2024-07-24 18:45:00,Lyon 69,69381,45.77262000,4.83671000,1,1,3
202400030243,2024-09-01 02:10:00,Lille,59350,50.63655000,3.04478000,5,1,2
202400030254,2024-07-24 06:30:00,Rennes,35238,48.11210000, -1.68723000,2,1,3
202400030264,2024-08-30 16:35:00,Rennes,35238,48.09744953, -1.65727526,1,3,3
